cat,group,date,oil,water,liquid,bhp,status,start_lag,coef,is_base
I1,I,29,,0.002533,0.002533,34758816.47856702,1.0,10.0,0.33,False
I2,I,29,,0.001267,0.001267,31168262.85182098,1.0,10.0,0.33,False
I3,I,29,,0.001254,0.001254,31307278.94317569,1.0,10.0,0.33,False
P1,P,0,-0.0016212793357458,0.0,-0.0016212793357458,20000000.0,1.0,11.0,0.33,False
P2,P,0,-0.0019034995257132,0.0,-0.0019034995257132,20000000.0,1.0,11.0,0.33,False
I1,I,0,,0.002533,0.002533,40189871.29720092,1.0,11.0,0.33,False
I2,I,0,,0.001267,0.001267,36654942.34321034,1.0,11.0,0.33,False
I3,I,0,,,,,0.0,11.0,0.33,False
P1,P,1,-0.001501636314723,0.0,-0.001501636314723,20000000.0,1.0,11.0,0.33,False
P2,P,1,-0.0017470400237067,0.0,-0.0017470400237067,20000000.0,1.0,11.0,0.33,False
I1,I,1,,0.002533,0.002533,40242918.4566048,1.0,11.0,0.33,False
I2,I,1,,0.001267,0.001267,36663866.639836974,1.0,11.0,0.33,False
I3,I,1,,,,,0.0,11.0,0.33,False
P1,P,2,-0.001492829541189,0.0,-0.001492829541189,20000000.0,1.0,11.0,0.33,False
P2,P,2,-0.0017249606375624,0.0,-0.0017249606375624,20000000.0,1.0,11.0,0.33,False
I1,I,2,,0.002533,0.002533,40580299.81507061,1.0,11.0,0.33,False
I2,I,2,,0.001267,0.001267,36899162.93818008,1.0,11.0,0.33,False
I3,I,2,,,,,0.0,11.0,0.33,False
P1,P,3,-0.001512521867102,0.0,-0.001512521867102,20000000.0,1.0,11.0,0.33,False
P2,P,3,-0.0017402735244416,0.0,-0.0017402735244416,20000000.0,1.0,11.0,0.33,False
I1,I,3,,0.002533,0.002533,40828910.958140165,1.0,11.0,0.33,False
I2,I,3,,0.001267,0.001267,37084216.90147405,1.0,11.0,0.33,False
I3,I,3,,,,,0.0,11.0,0.33,False
P1,P,4,-0.0015405344529416,0.0,-0.0015405344529416,20000000.0,1.0,11.0,0.33,False
P2,P,4,-0.0017687754075148,0.0,-0.0017687754075148,20000000.0,1.0,11.0,0.33,False
I1,I,4,,0.002533,0.002533,41008433.46151792,1.0,11.0,0.33,False
I2,I,4,,0.001267,0.001267,37226562.687533855,1.0,11.0,0.33,False
I3,I,4,,,,,0.0,11.0,0.33,False
P1,P,5,-0.0016533132031781,0.0,-0.0016533132031781,20000000.0,1.0,11.0,0.33,False
P2,P,5,-0.001768083750664,-6.397042410441913e-05,-0.0018320541747684,20000000.0,1.0,11.0,0.33,False
I1,I,5,,0.002533,0.002533,41577600.23982868,1.0,11.0,0.33,False
I2,I,5,,0.001267,0.001267,37735735.87040266,1.0,11.0,0.33,False
I3,I,5,,,,,0.0,11.0,0.33,False
P1,P,6,-0.0017244038092041,0.0,-0.0017244038092041,20000000.0,1.0,11.0,0.33,False
P2,P,6,-0.0015531762236197,-0.0004006694971408,-0.0019538457207606,20000000.0,1.0,11.0,0.33,False
I1,I,6,,0.002533,0.002533,41665651.06657715,1.0,11.0,0.33,False
I2,I,6,,0.001267,0.001267,37773621.47240812,1.0,11.0,0.33,False
I3,I,6,,,,,0.0,11.0,0.33,False
P1,P,7,-0.0017304310455429,-1.2936817230304054e-06,-0.0017317247272659,20000000.0,1.0,11.0,0.33,False
P2,P,7,-0.0013308473732824,-0.0008037862967118,-0.0021346336699943,20000000.0,1.0,11.0,0.33,False
I1,I,7,,0.002533,0.002533,41362394.10121459,1.0,11.0,0.33,False
I2,I,7,,0.001267,0.001267,37431027.234295,1.0,11.0,0.33,False
I3,I,7,,,,,0.0,11.0,0.33,False
P1,P,8,-0.0016151103437654,-8.223242448219831e-05,-0.0016973427682476,20000000.0,1.0,11.0,0.33,False
P2,P,8,-0.0011535169502616,-0.0011180412544051,-0.0022715582046667,20000000.0,1.0,11.0,0.33,False
I1,I,8,,0.002533,0.002533,40822330.69447494,1.0,11.0,0.33,False
I2,I,8,,0.001267,0.001267,36877466.37917666,1.0,11.0,0.33,False
I3,I,8,,,,,0.0,11.0,0.33,False
P1,P,9,-0.0014598217768642,-0.0002669317073136,-0.0017267534841778,20000000.0,1.0,11.0,0.33,False
P2,P,9,-0.0010072088577064,-0.0013311047175892,-0.0023383135752956,20000000.0,1.0,11.0,0.33,False
I1,I,9,,0.002533,0.002533,40081402.49140975,1.0,11.0,0.33,False
I2,I,9,,0.001267,0.001267,36153947.04298202,1.0,11.0,0.33,False
I3,I,9,,,,,0.0,11.0,0.33,False
P1,P,10,-0.0013117222820095,-0.0004381144091153,-0.0017498366911249,20000000.0,1.0,11.0,0.33,False
P2,P,10,-0.0008833080023865,-0.0014661838139207,-0.0023494918163073,20000000.0,1.0,11.0,0.33,False
I1,I,10,,0.002533,0.002533,39248949.67978458,1.0,11.0,0.33,False
I2,I,10,,0.001267,0.001267,35355668.99696228,1.0,11.0,0.33,False
I3,I,10,,,,,0.0,11.0,0.33,False
P1,P,11,-0.0011772157452207,-0.0005629723088268,-0.0017401880540475,20000000.0,1.0,11.0,0.33,False
P2,P,11,-0.000779954762752,-0.0015534607343648,-0.0023334154971168,20000000.0,1.0,11.0,0.33,False
I1,I,11,,0.002533,0.002533,38447910.15726566,1.0,11.0,0.33,False
I2,I,11,,0.001267,0.001267,34591962.24002269,1.0,11.0,0.33,False
I3,I,11,,,,,0.0,11.0,0.33,False
P1,P,12,-0.0011853465672533,-0.0007889088342245,-0.0019742554014779,20000000.0,1.0,11.0,0.33,False
P2,P,12,-0.0007717157694062,-0.001955348528437,-0.0027270642978432,20000000.0,1.0,11.0,0.33,False
I1,I,12,,0.002533,0.002533,39868488.10639295,1.0,11.0,0.33,False
I2,I,12,,0.001267,0.001267,35939383.59495949,1.0,11.0,0.33,False
I3,I,12,,0.001254,0.001254,36484540.87214225,1.0,11.0,0.33,False
P1,P,13,-0.0011274092924787,-0.0009661576462718,-0.0020935669387505,20000000.0,1.0,11.0,0.33,False
P2,P,13,-0.0007275325813135,-0.0021922696189332,-0.0029198022002467,20000000.0,1.0,11.0,0.33,False
I1,I,13,,0.002533,0.002533,39905926.839578286,1.0,11.0,0.33,False
I2,I,13,,0.001267,0.001267,35956421.72699477,1.0,11.0,0.33,False
I3,I,13,,0.001254,0.001254,36367663.1760679,1.0,11.0,0.33,False
P1,P,14,-0.0010428684868033,-0.0010904521806592,-0.0021333206674625,20000000.0,1.0,11.0,0.33,False
P2,P,14,-0.0006714972485032,-0.0023321028035494,-0.0030036000520526,20000000.0,1.0,11.0,0.33,False
I1,I,14,,0.002533,0.002533,39579337.37325913,1.0,11.0,0.33,False
I2,I,14,,0.001267,0.001267,35641793.72353588,1.0,11.0,0.33,False
I3,I,14,,0.001254,0.001254,36001232.91647108,1.0,11.0,0.33,False
P1,P,15,-0.0009547751900417,-0.0011841790946215,-0.0021389542846633,20000000.0,1.0,11.0,0.33,False
P2,P,15,-0.0006157376010915,-0.0024192325917371,-0.0030349701928286,20000000.0,1.0,11.0,0.33,False
I1,I,15,,0.002533,0.002533,39135605.286887385,1.0,11.0,0.33,False
I2,I,15,,0.001267,0.001267,35220665.155063584,1.0,11.0,0.33,False
I3,I,15,,0.001254,0.001254,35547289.77671785,1.0,11.0,0.33,False
P1,P,16,-0.0008706696106887,-0.0012644939610561,-0.0021351635717449,20000000.0,1.0,11.0,0.33,False
P2,P,16,-0.0005645829857675,-0.0024767492416371,-0.0030413322274046,20000000.0,1.0,11.0,0.33,False
I1,I,16,,0.002533,0.002533,38668080.051739775,1.0,11.0,0.33,False
I2,I,16,,0.001267,0.001267,34780066.45823637,1.0,11.0,0.33,False
I3,I,16,,0.001254,0.001254,35081609.853134066,1.0,11.0,0.33,False
P1,P,17,-0.0007932639434937,-0.0013386022966049,-0.0021318662400986,20000000.0,1.0,11.0,0.33,False
P2,P,17,-0.0005191832821653,-0.0025161192260875,-0.0030353025082529,20000000.0,1.0,11.0,0.33,False
I1,I,17,,0.002533,0.002533,38212562.18911005,1.0,11.0,0.33,False
I2,I,17,,0.001267,0.001267,34353187.3654886,1.0,11.0,0.33,False
I3,I,17,,0.001254,0.001254,34633625.943691485,1.0,11.0,0.33,False
P1,P,18,-0.000724096497235,-0.0014078169110143,-0.0021319134082493,20000000.0,1.0,11.0,0.33,False
P2,P,18,-0.0004792649430526,-0.0025434523026823,-0.0030227172457349,20000000.0,1.0,11.0,0.33,False
I1,I,18,,0.002533,0.002533,37782021.25272239,1.0,11.0,0.33,False
I2,I,18,,0.001267,0.001267,33951611.97156941,1.0,11.0,0.33,False
I3,I,18,,0.001254,0.001254,34213432.02225415,1.0,11.0,0.33,False
P1,P,19,-0.0006637610879305,-0.0014716398072591,-0.0021354008951896,20000000.0,1.0,11.0,0.33,False
P2,P,19,-0.0004441408955685,-0.0025623488439683,-0.0030064897395368,20000000.0,1.0,11.0,0.33,False
I1,I,19,,0.002533,0.002533,37380703.58719158,1.0,11.0,0.33,False
I2,I,19,,0.001267,0.001267,33578770.54396023,1.0,11.0,0.33,False
I3,I,19,,0.001254,0.001254,33823795.81983989,1.0,11.0,0.33,False
P1,P,20,-0.0006117478282034,-0.0015294509643678,-0.0021411987925712,20000000.0,1.0,11.0,0.33,False
P2,P,20,-0.0004131708617974,-0.0025754691219311,-0.0029886399837286,20000000.0,1.0,11.0,0.33,False
I1,I,20,,0.002533,0.002533,37009613.95772843,1.0,11.0,0.33,False
I2,I,20,,0.001267,0.001267,33235087.336831503,1.0,11.0,0.33,False
I3,I,20,,0.001254,0.001254,33464868.74821955,1.0,11.0,0.33,False
P1,P,21,-0.0005669938172757,-0.0015812912575584,-0.0021482850748342,20000000.0,1.0,11.0,0.33,False
P2,P,21,-0.0003858038848548,-0.0025846195857595,-0.0029704234706144,20000000.0,1.0,11.0,0.33,False
I1,I,21,,0.002533,0.002533,36668444.27142821,1.0,11.0,0.33,False
I2,I,21,,0.001267,0.001267,32919941.96738588,1.0,11.0,0.33,False
I3,I,21,,0.001254,0.001254,33135864.09094509,1.0,11.0,0.33,False
P1,P,22,-0.0005283900323869,-0.001627669865879,-0.002156059898266,20000000.0,1.0,11.0,0.33,False
P2,P,22,-0.0003615376345403,-0.0025910634967433,-0.0029526011312836,20000000.0,1.0,11.0,0.33,False
I1,I,22,,0.002533,0.002533,36355915.731160775,1.0,11.0,0.33,False
I2,I,22,,0.001267,0.001267,32631930.427346338,1.0,11.0,0.33,False
I3,I,22,,0.001254,0.001254,32835240.65338788,1.0,11.0,0.33,False
P1,P,23,-0.0004948654167369,-0.0016692077675264,-0.0021640731842633,20000000.0,1.0,11.0,0.33,False
P2,P,23,-0.0003399504448518,-0.0025957501360924,-0.0029357005809442,20000000.0,1.0,11.0,0.33,False
I1,I,23,,0.002533,0.002533,36070069.80820707,1.0,11.0,0.33,False
I2,I,23,,0.001267,0.001267,32369063.43058992,1.0,11.0,0.33,False
I3,I,23,,0.001254,0.001254,32560892.578079693,1.0,11.0,0.33,False
P1,P,24,-0.0004655020326894,-0.0017065749978401,-0.0021720770305295,20000000.0,1.0,11.0,0.33,False
P2,P,24,-0.000320636761358,-0.0025993570989336,-0.0029199938602916,20000000.0,1.0,11.0,0.33,False
I1,I,24,,0.002533,0.002533,35808455.88892473,1.0,11.0,0.33,False
I2,I,24,,0.001267,0.001267,32128928.79986435,1.0,11.0,0.33,False
I3,I,24,,0.001254,0.001254,32310296.121419217,1.0,11.0,0.33,False
P1,P,25,-0.0004395430934199,-0.0017403373139062,-0.0021798804073261,20000000.0,1.0,11.0,0.33,False
P2,P,25,-0.0003032130775153,-0.0026023970817391,-0.0029056101592544,20000000.0,1.0,11.0,0.33,False
I1,I,25,,0.002533,0.002533,35568450.5208143,1.0,11.0,0.33,False
I2,I,25,,0.001267,0.001267,31908975.08764137,1.0,11.0,0.33,False
I3,I,25,,0.001254,0.001254,32080797.20863186,1.0,11.0,0.33,False
P1,P,26,-0.0004163952320804,-0.0017709046432506,-0.002187299875331,20000000.0,1.0,11.0,0.33,False
P2,P,26,-0.0002873862920956,-0.002605174908468,-0.0028925612005636,20000000.0,1.0,11.0,0.33,False
I1,I,26,,0.002533,0.002533,35347701.17598074,1.0,11.0,0.33,False
I2,I,26,,0.001267,0.001267,31706941.866895184,1.0,11.0,0.33,False
I3,I,26,,0.001254,0.001254,31870040.232742816,1.0,11.0,0.33,False
P1,P,27,-0.0003955798099736,-0.0017986973355602,-0.0021942771455339,20000000.0,1.0,11.0,0.33,False
P2,P,27,-0.0002729409784308,-0.0026078106825963,-0.0028807516610272,20000000.0,1.0,11.0,0.33,False
I1,I,27,,0.002533,0.002533,35144157.56096647,1.0,11.0,0.33,False
I2,I,27,,0.001267,0.001267,31520890.57718912,1.0,11.0,0.33,False
I3,I,27,,0.001254,0.001254,31675991.84476828,1.0,11.0,0.33,False
P1,P,28,-0.0003767184443158,-0.0018240811740603,-0.0022007996183761,20000000.0,1.0,11.0,0.33,False
P2,P,28,-0.0002597122958643,-0.0026103496397171,-0.0028700619355814,20000000.0,1.0,11.0,0.33,False
I1,I,28,,0.002533,0.002533,34956072.39668177,1.0,11.0,0.33,False
I2,I,28,,0.001267,0.001267,31349187.772392496,1.0,11.0,0.33,False
I3,I,28,,0.001254,0.001254,31496931.29484727,1.0,11.0,0.33,False
P1,P,29,-0.0003595125156671,-0.0018473734977073,-0.0022068860133744,20000000.0,1.0,11.0,0.33,False
P2,P,29,-0.0002475705362922,-0.0026127952289777,-0.0028603657652699,20000000.0,1.0,11.0,0.33,False
I1,I,29,,0.002533,0.002533,34781952.04616434,1.0,11.0,0.33,False
I2,I,29,,0.001267,0.001267,31190444.15146653,1.0,11.0,0.33,False
I3,I,29,,0.001254,0.001254,31331394.093662698,1.0,11.0,0.33,False
P1,P,0,-0.0016212793357458,0.0,-0.0016212793357458,20000000.0,1.0,16.0,0.33,False
P2,P,0,-0.0019034995257132,0.0,-0.0019034995257132,20000000.0,1.0,16.0,0.33,False
I1,I,0,,0.002533,0.002533,40189871.29720092,1.0,16.0,0.33,False
I2,I,0,,0.001267,0.001267,36654942.34321034,1.0,16.0,0.33,False
I3,I,0,,,,,0.0,16.0,0.33,False
P1,P,1,-0.001501636314723,0.0,-0.001501636314723,20000000.0,1.0,16.0,0.33,False
P2,P,1,-0.0017470400237067,0.0,-0.0017470400237067,20000000.0,1.0,16.0,0.33,False
I1,I,1,,0.002533,0.002533,40242918.4566048,1.0,16.0,0.33,False
I2,I,1,,0.001267,0.001267,36663866.639836974,1.0,16.0,0.33,False
I3,I,1,,,,,0.0,16.0,0.33,False
P1,P,2,-0.001492829541189,0.0,-0.001492829541189,20000000.0,1.0,16.0,0.33,False
P2,P,2,-0.0017249606375624,0.0,-0.0017249606375624,20000000.0,1.0,16.0,0.33,False
I1,I,2,,0.002533,0.002533,40580299.81507061,1.0,16.0,0.33,False
I2,I,2,,0.001267,0.001267,36899162.93818008,1.0,16.0,0.33,False
I3,I,2,,,,,0.0,16.0,0.33,False
P1,P,3,-0.001512521867102,0.0,-0.001512521867102,20000000.0,1.0,16.0,0.33,False
P2,P,3,-0.0017402735244416,0.0,-0.0017402735244416,20000000.0,1.0,16.0,0.33,False
I1,I,3,,0.002533,0.002533,40828910.958140165,1.0,16.0,0.33,False
I2,I,3,,0.001267,0.001267,37084216.90147405,1.0,16.0,0.33,False
I3,I,3,,,,,0.0,16.0,0.33,False
P1,P,4,-0.0015405344529416,0.0,-0.0015405344529416,20000000.0,1.0,16.0,0.33,False
P2,P,4,-0.0017687754075148,0.0,-0.0017687754075148,20000000.0,1.0,16.0,0.33,False
I1,I,4,,0.002533,0.002533,41008433.46151792,1.0,16.0,0.33,False
I2,I,4,,0.001267,0.001267,37226562.687533855,1.0,16.0,0.33,False
I3,I,4,,,,,0.0,16.0,0.33,False
P1,P,5,-0.0016533132031781,0.0,-0.0016533132031781,20000000.0,1.0,16.0,0.33,False
P2,P,5,-0.001768083750664,-6.397042410441913e-05,-0.0018320541747684,20000000.0,1.0,16.0,0.33,False
I1,I,5,,0.002533,0.002533,41577600.23982868,1.0,16.0,0.33,False
I2,I,5,,0.001267,0.001267,37735735.87040266,1.0,16.0,0.33,False
I3,I,5,,,,,0.0,16.0,0.33,False
P1,P,6,-0.0017244038092041,0.0,-0.0017244038092041,20000000.0,1.0,16.0,0.33,False
P2,P,6,-0.0015531762236197,-0.0004006694971408,-0.0019538457207606,20000000.0,1.0,16.0,0.33,False
I1,I,6,,0.002533,0.002533,41665651.06657715,1.0,16.0,0.33,False
I2,I,6,,0.001267,0.001267,37773621.47240812,1.0,16.0,0.33,False
I3,I,6,,,,,0.0,16.0,0.33,False
P1,P,7,-0.0017304310455429,-1.2936817230304054e-06,-0.0017317247272659,20000000.0,1.0,16.0,0.33,False
P2,P,7,-0.0013308473732824,-0.0008037862967118,-0.0021346336699943,20000000.0,1.0,16.0,0.33,False
I1,I,7,,0.002533,0.002533,41362394.10121459,1.0,16.0,0.33,False
I2,I,7,,0.001267,0.001267,37431027.234295,1.0,16.0,0.33,False
I3,I,7,,,,,0.0,16.0,0.33,False
P1,P,8,-0.0016151103437654,-8.223242448219831e-05,-0.0016973427682476,20000000.0,1.0,16.0,0.33,False
P2,P,8,-0.0011535169502616,-0.0011180412544051,-0.0022715582046667,20000000.0,1.0,16.0,0.33,False
I1,I,8,,0.002533,0.002533,40822330.69447494,1.0,16.0,0.33,False
I2,I,8,,0.001267,0.001267,36877466.37917666,1.0,16.0,0.33,False
I3,I,8,,,,,0.0,16.0,0.33,False
P1,P,9,-0.0014598217768642,-0.0002669317073136,-0.0017267534841778,20000000.0,1.0,16.0,0.33,False
P2,P,9,-0.0010072088577064,-0.0013311047175892,-0.0023383135752956,20000000.0,1.0,16.0,0.33,False
I1,I,9,,0.002533,0.002533,40081402.49140975,1.0,16.0,0.33,False
I2,I,9,,0.001267,0.001267,36153947.04298202,1.0,16.0,0.33,False
I3,I,9,,,,,0.0,16.0,0.33,False
P1,P,10,-0.0013117222820095,-0.0004381144091153,-0.0017498366911249,20000000.0,1.0,16.0,0.33,False
P2,P,10,-0.0008833080023865,-0.0014661838139207,-0.0023494918163073,20000000.0,1.0,16.0,0.33,False
I1,I,10,,0.002533,0.002533,39248949.67978458,1.0,16.0,0.33,False
I2,I,10,,0.001267,0.001267,35355668.99696228,1.0,16.0,0.33,False
I3,I,10,,,,,0.0,16.0,0.33,False
P1,P,11,-0.0011772157452207,-0.0005629723088268,-0.0017401880540475,20000000.0,1.0,16.0,0.33,False
P2,P,11,-0.000779954762752,-0.0015534607343648,-0.0023334154971168,20000000.0,1.0,16.0,0.33,False
I1,I,11,,0.002533,0.002533,38447910.15726566,1.0,16.0,0.33,False
I2,I,11,,0.001267,0.001267,34591962.24002269,1.0,16.0,0.33,False
I3,I,11,,,,,0.0,16.0,0.33,False
P1,P,12,-0.0010562510209768,-0.000655971997548,-0.0017122230185248,20000000.0,1.0,16.0,0.33,False
P2,P,12,-0.0006954211662259,-0.0016159069587665,-0.0023113281249925,20000000.0,1.0,16.0,0.33,False
I1,I,12,,0.002533,0.002533,37741387.50786175,1.0,16.0,0.33,False
I2,I,12,,0.001267,0.001267,33920172.90965641,1.0,16.0,0.33,False
I3,I,12,,,,,0.0,16.0,0.33,False
P1,P,13,-0.0009542894608096,-0.0007297965213632,-0.0016840859821729,20000000.0,1.0,16.0,0.33,False
P2,P,13,-0.0006264157749481,-0.0016653324648093,-0.0022917482397575,20000000.0,1.0,16.0,0.33,False
I1,I,13,,0.002533,0.002533,37135337.7242488,1.0,16.0,0.33,False
I2,I,13,,0.001267,0.001267,33345759.448623564,1.0,16.0,0.33,False
I3,I,13,,,,,0.0,16.0,0.33,False
P1,P,14,-0.0008703043296107,-0.0007904509879014,-0.0016607553175122,20000000.0,1.0,16.0,0.33,False
P2,P,14,-0.0005695205779396,-0.0017068667402559,-0.0022763873181956,20000000.0,1.0,16.0,0.33,False
I1,I,14,,0.002533,0.002533,36615767.716016464,1.0,16.0,0.33,False
I2,I,14,,0.001267,0.001267,32855237.482113708,1.0,16.0,0.33,False
I3,I,14,,,,,0.0,16.0,0.33,False
P1,P,15,-0.0007991641258638,-0.0008432272888003,-0.0016423914146641,20000000.0,1.0,16.0,0.33,False
P2,P,15,-0.0005219807216062,-0.0017427655241215,-0.0022647462457278,20000000.0,1.0,16.0,0.33,False
I1,I,15,,0.002533,0.002533,36166208.71690221,1.0,16.0,0.33,False
I2,I,15,,0.001267,0.001267,32432679.809899773,1.0,16.0,0.33,False
I3,I,15,,,,,0.0,16.0,0.33,False
P1,P,16,-0.0007366969825345,-0.0008926634160939,-0.0016293603986285,20000000.0,1.0,16.0,0.33,False
P2,P,16,-0.0004816278396034,-0.0017737601584646,-0.002255387998068,20000000.0,1.0,16.0,0.33,False
I1,I,16,,0.002533,0.002533,35771092.21574085,1.0,16.0,0.33,False
I2,I,16,,0.001267,0.001267,32063144.318276763,1.0,16.0,0.33,False
I3,I,16,,,,,0.0,16.0,0.33,False
P1,P,17,-0.0007840476846914,-0.0011450832814447,-0.0019291309661362,20000000.0,1.0,16.0,0.33,False
P2,P,17,-0.0005102602154675,-0.0022041677124966,-0.0027144279279642,20000000.0,1.0,16.0,0.33,False
I1,I,17,,0.002533,0.002533,37439045.06956022,1.0,16.0,0.33,False
I2,I,17,,0.001267,0.001267,33640634.70769884,1.0,16.0,0.33,False
I3,I,17,,0.001254,0.001254,34119017.98935963,1.0,16.0,0.33,False
P1,P,18,-0.0007631340745787,-0.0013034004646116,-0.0020665345391904,20000000.0,1.0,16.0,0.33,False
P2,P,18,-0.0004963093014358,-0.002398540826705,-0.0028948501281408,20000000.0,1.0,16.0,0.33,False
I1,I,18,,0.002533,0.002533,37622264.832441136,1.0,16.0,0.33,False
I2,I,18,,0.001267,0.001267,33807205.688002974,1.0,16.0,0.33,False
I3,I,18,,0.001254,0.001254,34168631.84610586,1.0,16.0,0.33,False
P1,P,19,-0.0007152459824091,-0.0014019394714151,-0.0021171854538242,20000000.0,1.0,16.0,0.33,False
P2,P,19,-0.0004676722380955,-0.0024893450236356,-0.0029570172617311,20000000.0,1.0,16.0,0.33,False
I1,I,19,,0.002533,0.002533,37437848.89860019,1.0,16.0,0.33,False
I2,I,19,,0.001267,0.001267,33636220.739136174,1.0,16.0,0.33,False
I3,I,19,,0.001254,0.001254,33948829.81253443,1.0,16.0,0.33,False
P1,P,20,-0.0006628409652958,-0.0014733417605301,-0.002136182725826,20000000.0,1.0,16.0,0.33,False
P2,P,20,-0.000436522373465,-0.0025352592669722,-0.0029717816404373,20000000.0,1.0,16.0,0.33,False
I1,I,20,,0.002533,0.002533,37141972.939383216,1.0,16.0,0.33,False
I2,I,20,,0.001267,0.001267,33361971.65486291,1.0,16.0,0.33,False
I3,I,20,,0.001254,0.001254,33642429.130384326,1.0,16.0,0.33,False
P1,P,21,-0.0006135887923335,-0.0015317051826616,-0.0021452939749952,20000000.0,1.0,16.0,0.33,False
P2,P,21,-0.0004069966383508,-0.0025610147940251,-0.002968011432376,20000000.0,1.0,16.0,0.33,False
I1,I,21,,0.002533,0.002533,36823138.240078986,1.0,16.0,0.33,False
I2,I,21,,0.001267,0.001267,33066960.34044504,1.0,16.0,0.33,False
I3,I,21,,0.001254,0.001254,33323102.331951734,1.0,16.0,0.33,False
P1,P,22,-0.0005694760182607,-0.0015823250155756,-0.0021518010338363,20000000.0,1.0,16.0,0.33,False
P2,P,22,-0.0003802626810191,-0.0025769790162432,-0.0029572416972624,20000000.0,1.0,16.0,0.33,False
I1,I,22,,0.002533,0.002533,36513125.03273384,1.0,16.0,0.33,False
I2,I,22,,0.001267,0.001267,32780742.249856528,1.0,16.0,0.33,False
I3,I,22,,0.001254,0.001254,33017181.470013857,1.0,16.0,0.33,False
P1,P,23,-0.0005307040306721,-0.0016274691433032,-0.0021581731739754,20000000.0,1.0,16.0,0.33,False
P2,P,23,-0.0003564449736663,-0.0025874725599264,-0.0029439175335928,20000000.0,1.0,16.0,0.33,False
I1,I,23,,0.002533,0.002533,36222358.30557739,1.0,16.0,0.33,False
I2,I,23,,0.001267,0.001267,32512934.34432273,1.0,16.0,0.33,False
I3,I,23,,0.001254,0.001254,32732742.26740061,1.0,16.0,0.33,False
P1,P,24,-0.0004968543082922,-0.0016680968358253,-0.0021649511441175,20000000.0,1.0,16.0,0.33,False
P2,P,24,-0.0003352908722391,-0.0025946413091428,-0.0029299321813819,20000000.0,1.0,16.0,0.33,False
I1,I,24,,0.002533,0.002533,35953250.52413899,1.0,16.0,0.33,False
I2,I,24,,0.001267,0.001267,32265646.60803072,1.0,16.0,0.33,False
I3,I,24,,0.001254,0.001254,32471052.32591495,1.0,16.0,0.33,False
P1,P,25,-0.000467236544454,-0.0017047928618656,-0.0021720294063196,20000000.0,1.0,16.0,0.33,False
P2,P,25,-0.0003164251171046,-0.0025997715446992,-0.0029161966618039,20000000.0,1.0,16.0,0.33,False
I1,I,25,,0.002533,0.002533,35705246.27048593,1.0,16.0,0.33,False
I2,I,25,,0.001267,0.001267,32038215.66831371,1.0,16.0,0.33,False
I3,I,25,,0.001254,0.001254,32230946.099811144,1.0,16.0,0.33,False
P1,P,26,-0.0004411117053115,-0.001738082045549,-0.0021791937508606,20000000.0,1.0,16.0,0.33,False
P2,P,26,-0.0002994481971962,-0.0026037337170392,-0.0029031819142354,20000000.0,1.0,16.0,0.33,False
I1,I,26,,0.002533,0.002533,35476625.89583889,1.0,16.0,0.33,False
I2,I,26,,0.001267,0.001267,31828910.380865693,1.0,16.0,0.33,False
I3,I,26,,0.001254,0.001254,32010362.79647654,1.0,16.0,0.33,False
P1,P,27,-0.0004178432808143,-0.0017683445759172,-0.0021861878567315,20000000.0,1.0,16.0,0.33,False
P2,P,27,-0.0002840384401404,-0.0026070827419165,-0.0028911211820569,20000000.0,1.0,16.0,0.33,False
I1,I,27,,0.002533,0.002533,35265498.07799359,1.0,16.0,0.33,False
I2,I,27,,0.001267,0.001267,31635876.21389619,1.0,16.0,0.33,False
I3,I,27,,0.001254,0.001254,31807215.15248541,1.0,16.0,0.33,False
P1,P,28,-0.0003969306998885,-0.0017958945200721,-0.0021928252199607,20000000.0,1.0,16.0,0.33,False
P2,P,28,-0.0002699678972123,-0.0026101098334296,-0.002880077730642,20000000.0,1.0,16.0,0.33,False
I1,I,28,,0.002533,0.002533,35070210.51505513,1.0,16.0,0.33,False
I2,I,28,,0.001267,0.001267,31457529.001437824,1.0,16.0,0.33,False
I3,I,28,,0.001254,0.001254,31619742.066903,1.0,16.0,0.33,False
P1,P,29,-0.0003779720509032,-0.0018210993907706,-0.0021990714416739,20000000.0,1.0,16.0,0.33,False
